TIMESTAMP,wnd_spd,wnd_spd_max,wnd_spd_min,u_star,wnd_dir_sonic
19-04-15 05,0.50820915,0.6537846,0.3626337,0.02770746,73.2868
19-04-15 06,0.83130475,0.8932611,0.7693484,0.038472825,140.29845
19-04-15 07,0.5104566,0.6454451,0.3754681,0.0735715,142.21495
19-04-15 08,1.0250852,1.356479,0.6936914,0.14245575,-18.12370245
19-04-15 09,1.9449515,2.1146,1.775303,0.34749125,-43.625365
19-04-15 10,2.4787205,2.811247,2.146194,0.429625,-2.9622355
19-04-15 11,2.5885065,2.769239,2.407774,0.45330255,-25.336365
19-04-15 12,1.679192,1.998441,1.359943,0.25507785,-22.762285
19-04-15 13,2.0162975,2.40083,1.631765,0.3357886,-44.9260545
19-04-15 14,2.2418075,2.42927,2.054345,0.33560845,29.28175
19-04-15 15,2.857861,3.172515,2.543207,0.53611235,154.07995
19-04-15 16,1.6938555,1.769548,1.618163,0.23753555,137.24415
19-04-15 17,1.2553949,1.608787,0.9020028,0.1454106,161.57805
19-04-15 18,1.1383865,1.176717,1.100056,0.11211035,-157.3706
19-04-15 19,1.1842831,1.372118,0.9964482,0.10819598,-34.1532005
19-04-15 20,1.993331,2.063176,1.923486,0.2984108,-91.77005
19-04-15 21,1.2004102,1.407314,0.9935064,0.1282638,-130.479
19-04-15 22,1.1808005,1.217922,1.143679,0.09824796,-53.64521
19-04-15 23,0.7146765,0.9406836,0.4886694,0.060876885,129.6956
19-05-15 00,1.732658,1.773976,1.69134,0.2790144,-131.16445
19-05-15 01,1.3471755,1.375935,1.318416,0.1940342,-126.1107
19-05-15 02,1.6158405,1.811329,1.420352,0.19155695,-112.5649
19-05-15 03,1.429407,1.515762,1.343052,0.17807425,-102.45076
19-05-15 04,1.723085,1.911371,1.534799,0.24244735,-103.02938
19-05-15 05,1.313537,1.505728,1.121346,0.2146226,-87.26297
19-05-15 06,1.194693,1.249608,1.139778,0.1590067,-105.27005
19-05-15 07,1.1582525,1.163364,1.153141,0.18400465,-89.013395
19-05-15 08,2.6797755,3.048127,2.311424,0.5145388,-80.44812
19-05-15 09,2.7775235,2.877263,2.677784,0.5194444,-78.566985
19-05-15 10,3.0001865,3.157009,2.843364,0.56012205,-77.026475
19-05-15 11,2.946826,2.971264,2.922388,0.57770355,-70.37117
19-05-15 12,2.6465385,2.683393,2.609684,0.48867385,-63.43219
19-05-15 13,2.6299665,2.669131,2.590802,0.5537559,-90.374975
19-05-15 14,2.764739,2.814796,2.714682,0.47539975,-90.79895
19-05-15 15,2.858708,3.083834,2.633582,0.5271546,-100.304485
19-05-15 16,2.5626305,2.580364,2.544897,0.46623255,-97.92125
19-05-15 17,2.124527,2.182765,2.066289,0.3841084,-97.56526
19-05-15 18,2.1279775,2.193176,2.062779,0.2682078,-119.09365
19-05-15 19,1.805613,1.811914,1.799312,0.23356085,-126.07845
19-05-15 20,1.9334605,1.965801,1.90112,0.20646055,-118.0119
19-05-15 21,1.772429,1.806559,1.738299,0.18050115,-118.3933
19-05-15 22,1.7508115,1.787712,1.713911,0.22735355,-117.11875
19-05-15 23,1.994,2.093245,1.894755,0.30128755,-108.69565
19-06-15 00,0.96055175,1.176885,0.7442185,0.067228755,-130.1832
19-06-15 01,0.7151097,0.7771302,0.6530892,0.06050844,-95.76134
19-06-15 02,0.8207644,0.8529392,0.7885896,0.07071055,145.0099
19-06-15 03,1.176684,1.193395,1.159973,0.022754845,143.749
19-06-15 04,1.0689395,1.134108,1.003771,0.069164035,-165.09325
19-06-15 05,1.3022675,1.347044,1.257491,0.076468745,-128.7095
19-06-15 06,1.475532,1.479732,1.471332,0.099732835,-121.17275
19-06-15 07,1.155254,1.356631,0.953877,0.090525745,-129.14215
19-06-15 08,1.6219145,2.049379,1.19445,0.2777726,-115.9701
19-06-15 09,2.3408845,2.43754,2.244229,0.50503145,-113.64735
19-06-15 10,2.3559545,2.484085,2.227824,0.5060976,-120.8407
19-06-15 11,3.1534835,3.174428,3.132539,0.5831208,-119.4537
19-06-15 12,3.508945,3.829144,3.188746,0.59356415,-108.0583
19-06-15 13,3.4259295,3.653563,3.198296,0.68267185,-109.9814
19-06-15 14,3.124795,3.300488,2.949102,0.57922745,-103.1117
19-06-15 15,3.1403985,3.179539,3.101258,0.60834085,-103.251045
19-06-15 16,2.4341815,2.665578,2.202785,0.43682605,-119.08785
19-06-15 17,2.0957155,2.476462,1.714969,0.33298665,-119.1904
19-06-15 18,1.8036915,1.814612,1.792771,0.20292185,-143.0055
19-06-15 19,2.013963,2.207351,1.820575,0.24148205,-135.68175
19-06-15 20,2.013184,2.023406,2.002962,0.26086915,-137.2407
19-06-15 21,1.927867,1.942549,1.913185,0.23687135,-136.47665
19-06-15 22,1.956248,1.972074,1.940422,0.2100317,-142.1265
19-06-15 23,1.9518895,2.095425,1.808354,0.22859835,-143.8406
19-07-15 00,1.7567255,1.76279,1.750661,0.2220132,-107.93095
19-07-15 01,1.8123075,1.859778,1.764837,0.2415011,-104.6474
19-07-15 02,1.987811,2.132665,1.842957,0.27076895,-97.284685
19-07-15 03,2.5055315,2.691076,2.319987,0.43979085,-95.988355
19-07-15 04,2.3070705,2.446263,2.167878,0.3457682,-96.782655
19-07-15 05,1.9872445,2.062952,1.911537,0.30225295,-101.447045
19-07-15 06,1.844757,1.853274,1.83624,0.2569716,-101.592745
19-07-15 07,2.1577055,2.373194,1.942217,0.31058335,-106.6328
19-07-15 08,2.5245655,2.602522,2.446609,0.4797321,-78.865095
19-07-15 09,3.488914,3.838794,3.139034,0.63567225,-60.563995
19-07-15 10,4.414199,4.556503,4.271895,0.795136,-55.171295
19-07-15 11,4.0499915,4.050044,4.049939,0.72284995,-69.064865
19-07-15 12,4.380061,4.387463,4.372659,0.8295754,-70.72452
19-07-15 13,4.222122,4.423043,4.021201,0.7305708,-56.41284
19-07-15 14,3.278469,3.492416,3.064522,0.56917815,-52.2975
19-07-15 15,3.2854505,3.41928,3.151621,0.5637683,-52.014875
19-07-15 16,2.7542795,2.768495,2.740064,0.50607145,-57.636215
19-07-15 17,2.496418,2.754505,2.238331,0.4910695,-75.43903
19-07-15 18,1.2669905,1.277738,1.256243,0.12553865,-77.792785
19-07-15 19,1.3859465,1.436433,1.33546,0.11555575,-106.6919
19-07-15 20,1.536322,1.570261,1.502383,0.179444,-95.935015
19-07-15 21,1.611471,1.700336,1.522606,0.18171665,-101.9496
19-07-15 22,1.295469,1.397317,1.193621,0.16454095,-99.668575
19-07-15 23,1.2523665,1.53192,0.972813,0.1962374,-104.8862
19-08-15 00,0.9484647,0.9932911,0.9036383,0.041425505,-133.50755
19-08-15 01,0.8093544,0.9578043,0.6609045,0.03365446,-151.86645
19-08-15 02,0.75132255,0.8021315,0.7005136,0.052610875,-166.0803
19-08-15 03,0.6929043,0.796598,0.5892106,0.033717835,-149.81835
19-08-15 04,0.87277905,1.059911,0.6856471,0.05718759,-158.8029
19-08-15 05,0.9818598,1.221373,0.7423466,0.0880099,-133.05985
19-08-15 06,1.646159,1.908617,1.383701,0.12529961,-87.452235
19-08-15 07,0.71640505,0.7530259,0.6797842,0.095244755,7.868355
19-08-15 08,1.46486615,1.961002,0.9687303,0.20416017,-41.767075
19-08-15 09,3.0116035,3.075621,2.947586,0.55120705,-49.306275
19-08-15 10,3.325866,3.445986,3.205746,0.61665965,-51.67938
19-08-15 11,2.7624115,3.122054,2.402769,0.5179731,-66.67946
19-08-15 12,2.41117,2.427617,2.394723,0.35223555,-67.905365
19-08-15 13,2.2489335,2.391028,2.106839,0.39212965,-128.44425
19-08-15 14,2.1553795,2.381343,1.929416,0.36637095,-140.43315
19-08-15 15,2.152856,2.488245,1.817467,0.4257686,-130.61745
19-08-15 16,2.1205215,2.268393,1.97265,0.4176477,-116.3662
19-08-15 17,1.7707735,2.020813,1.520734,0.30255405,-110.43335
19-08-15 18,1.312721,1.509075,1.116367,0.1193832,-130.8897
19-08-15 19,1.752727,1.786359,1.719095,0.11325,-145.81415
19-08-15 20,1.584901,1.703776,1.466026,0.1295795,-128.1641
19-08-15 21,1.764106,1.813091,1.715121,0.14655745,-113.5398
19-08-15 22,1.3729765,1.38308,1.362873,0.095227975,-109.4988
19-08-15 23,1.178407,1.181249,1.175565,0.07768093,-127.05435
19-09-15 00,1.838836,1.983619,1.694053,0.16467615,-149.92555
19-09-15 01,1.744728,1.803369,1.686087,0.12658235,-136.8759
19-09-15 02,1.6924945,1.814355,1.570634,0.1623549,-133.98785
19-09-15 03,1.377888,1.471926,1.28385,0.117445445,-112.0777
19-09-15 04,1.1467115,1.166545,1.126878,0.07875261,-126.61625
19-09-15 05,1.5696285,1.715464,1.423793,0.12148075,-133.15155
19-09-15 06,0.73294045,0.9222161,0.5436648,0.075493835,-3.56105
19-09-15 07,0.89548965,1.079632,0.7113473,0.09316379,17.8258
19-09-15 08,2.391677,2.540275,2.243079,0.3916915,-95.804525
19-09-15 09,3.52715,3.827005,3.227295,0.67049085,-63.28093
19-09-15 10,3.46485,3.491804,3.437896,0.6722996,-50.540905
19-09-15 11,3.6322225,3.906132,3.358313,0.63359695,-55.767505
19-09-15 12,3.9905775,4.030652,3.950503,0.8021781,-76.9707
19-09-15 13,3.987142,4.242535,3.731749,0.7462983,-80.825955
19-09-15 14,3.484115,3.519601,3.448629,0.69793955,-96.7371
19-09-15 15,3.8741615,3.957952,3.790371,0.7825109,-71.828705
19-09-15 16,3.3502115,3.44646,3.253963,0.63054945,-65.010425
19-09-15 17,2.7200435,2.873289,2.566798,0.5126127,-78.39235
19-09-15 18,1.821831,2.040157,1.603505,0.23148475,-106.613785
19-09-15 19,1.505813,1.544816,1.46681,0.1121366,-115.07825
19-09-15 20,1.618753,1.77042,1.467086,0.122510425,-110.6177
19-09-15 21,1.934441,1.965356,1.903526,0.1687143,-114.5241
19-09-15 22,1.9620755,1.974375,1.949776,0.2015247,-106.9078
19-09-15 23,1.7210585,1.770313,1.671804,0.14397145,-111.1065
19-10-15 00,0.96360675,1.22946,0.6977535,0.05158084,-11.3177
19-10-15 01,1.34517,1.591283,1.099057,0.11298435,-151.81385
19-10-15 02,1.7861,2.00331,1.56889,0.1719178,-115.02765
19-10-15 03,1.996452,2.07076,1.922144,0.27196375,-106.1201
19-10-15 04,1.7561175,1.90845,1.603785,0.25438795,-121.6223
19-10-15 05,1.7086945,1.973895,1.443494,0.18226735,-93.647145
19-10-15 06,2.9736925,2.999797,2.947588,0.4738104,-52.656115
19-10-15 07,1.6324535,1.692036,1.572871,0.32729505,-45.063385
19-10-15 08,3.261868,3.320843,3.202893,0.56761915,-52.907455
19-10-15 09,3.547162,3.618879,3.475445,0.61619025,-52.83121
19-10-15 10,3.764648,3.841768,3.687528,0.65921175,-41.77794
19-10-15 11,3.3706315,3.643576,3.097687,0.5729456,-32.73526
19-10-15 12,3.243818,3.371921,3.115715,0.5442267,-22.20627
19-10-15 13,3.443786,3.451252,3.43632,0.5545432,-29.89487
19-10-15 14,2.519538,2.955657,2.083419,0.47974795,-58.443585
19-10-15 15,2.487017,2.540906,2.433128,0.4738872,-77.09181
19-10-15 16,2.6949735,2.773154,2.616793,0.5056597,-65.74872
19-10-15 17,2.629892,2.839692,2.420092,0.46770995,-76.277345
19-10-15 18,1.852784,2.214751,1.490817,0.2356483,-80.192005
19-10-15 19,1.557119,1.573677,1.540561,0.1441821,-99.998195
19-10-15 20,1.6062115,1.741821,1.470602,0.1653114,-98.76438
19-10-15 21,1.2375465,1.324709,1.150384,0.13417155,-89.206755
19-10-15 22,1.378924,1.38448,1.373368,0.14286955,-94.797395
19-10-15 23,1.3187005,1.52488,1.112521,0.1493771,-92.843605
19-11-15 00,1.1546635,1.305575,1.003752,0.03972202,119.1684
19-11-15 01,1.270819,1.310694,1.230944,0.092328005,124.13785
19-11-15 02,0.9438065,1.002834,0.884779,0.05336665,97.83742
19-11-15 03,1.0333728,1.10984,0.9569056,0.061400625,134.2354
19-11-15 04,0.73487685,0.7358411,0.7339126,0.05507548,99.09873
19-11-15 05,1.48291,1.593545,1.372275,0.117849295,124.38345
19-11-15 06,1.621712,1.836123,1.407301,0.2094941,133.5076
19-11-15 07,1.294159,1.574658,1.01366,0.2623728,4.42785
19-11-15 08,2.0802685,2.151367,2.00917,0.40426785,-154.63285
19-11-15 09,1.799132,1.998281,1.599983,0.3369302,-121.5772
19-11-15 10,1.520325,1.630007,1.410643,0.30109225,-100.783505
19-11-15 11,1.436166,1.556584,1.315748,0.143935895,-39.692475
19-11-15 12,1.7270085,2.038852,1.415165,0.21855715,25.986419
19-11-15 13,1.8330495,2.095107,1.570992,0.3804162,89.2312
19-11-15 14,1.868403,2.020255,1.716551,0.39256635,52.11905
19-11-15 15,1.9453165,2.110237,1.780396,0.38224195,59.58391
19-11-15 16,2.273898,2.496457,2.051339,0.4179396,70.05282
19-11-15 17,2.1820405,2.5054,1.858681,0.4220958,89.855955
19-11-15 18,1.644225,1.771946,1.516504,0.20608405,53.49802915
19-11-15 19,1.5672755,1.723536,1.411015,0.23054425,-50.515135
19-11-15 20,1.5382525,1.673034,1.403471,0.19086335,7.093565
19-11-15 21,1.3606995,1.403609,1.31779,0.18145565,6.158919
19-11-15 22,0.9820649,1.288839,0.6752908,0.108564625,39.407415
19-11-15 23,0.97646345,1.234422,0.7185049,0.128889005,9.08017
19-12-15 00,1.606775,1.797362,1.416188,0.17214705,167.22965
19-12-15 01,2.2018475,2.404875,1.99882,0.32724025,-121.53545
19-12-15 02,2.0955425,2.438456,1.752629,0.25287175,-39.5592465
19-12-15 03,1.465519,1.509546,1.421492,0.11509775,88.09856
19-12-15 04,1.376198,1.607966,1.14443,0.1656506,53.735135
19-12-15 05,1.6507515,2.203429,1.098074,0.2159915,3.58811
19-12-15 06,1.32416225,1.796348,0.8519765,0.2154666,37.345945
19-12-15 07,1.03022755,1.210049,0.8504061,0.2297487,72.03993
19-12-15 08,1.20521645,1.448578,0.9618549,0.21027855,91.64495
19-12-15 09,1.045124,1.084041,1.006207,0.23171875,42.56683
19-12-15 10,1.39557,1.747916,1.043224,0.2571938,-51.829835
19-12-15 11,1.920416,2.106247,1.734585,0.46072465,-95.2798
19-12-15 12,1.872729,2.075479,1.669979,0.4028046,-91.30751
19-12-15 13,2.386027,2.483915,2.288139,0.44473495,-55.297635
19-12-15 14,2.2212735,2.40026,2.042287,0.3834548,-52.073245
19-12-15 15,1.6954735,2.069728,1.321219,0.3483442,-50.807265
19-12-15 16,2.378472,2.438869,2.318075,0.4597143,-86.79599
19-12-15 17,2.1125205,2.231503,1.993538,0.3484495,-63.528795
19-12-15 18,1.12932865,1.522764,0.7358933,0.13403198,-42.658675
19-12-15 19,0.8660801,0.8969781,0.8351821,0.04977589,-120.68315
19-12-15 20,1.573053,1.594051,1.552055,0.1610669,-154.15755
19-12-15 21,1.6935035,1.745577,1.64143,0.18760665,-119.044435
19-12-15 22,1.951813,2.105633,1.797993,0.2760493,-65.31854
19-12-15 23,1.778749,1.836394,1.721104,0.2652255,-74.308945
20-01-15 00,1.1976915,1.286481,1.108902,0.05831112,-3.4182
20-01-15 01,1.07375505,1.187507,0.9600031,0.13293655,-157.07
20-01-15 02,0.5737222,0.5846972,0.5627472,0.062542085,-18.08895
20-01-15 03,1.4551305,1.487077,1.423184,0.07054238,150.5244
20-01-15 04,1.5568645,1.636427,1.477302,0.05767836,154.08845
20-01-15 05,1.3696405,1.584149,1.155132,0.1176207,167.22435
20-01-15 06,0.6806862,0.7247182,0.6366542,0.078975835,175.0633
20-01-15 07,0.5482048,0.5599562,0.5364534,0.071107845,-70.39606
20-01-15 08,2.377987,2.927378,1.828596,0.4120348,-87.613365
20-01-15 09,3.32551,3.547398,3.103622,0.65257705,-85.59656
20-01-15 10,2.624066,2.784516,2.463616,0.4889411,-69.55675
20-01-15 11,2.3469765,2.498836,2.195117,0.4486552,-69.97464
20-01-15 12,2.069205,2.148877,1.989533,0.34862985,-36.19493
20-01-15 13,2.2183705,2.489488,1.947253,0.39050555,-103.09446
20-01-15 14,1.981232,2.064776,1.897688,0.42556225,-115.668
20-01-15 15,2.731322,2.919515,2.543129,0.52772275,-124.03085
20-01-15 16,2.738983,2.816186,2.66178,0.5750719,-119.595
20-01-15 17,2.7137895,2.800873,2.626706,0.48417525,-112.97095
20-01-15 18,2.1707145,2.271406,2.070023,0.29498335,-118.3152
20-01-15 19,1.613905,1.68114,1.54667,0.12547065,-139.6705
20-01-15 20,1.6919985,1.820474,1.563523,0.12691954,-138.4877
20-01-15 21,1.5406325,1.642699,1.438566,0.1834227,-113.76617
20-01-15 22,1.1587007,1.321024,0.9963774,0.06295987,12.7454
20-01-15 23,1.236967,1.299363,1.174571,0.115467395,-5.2811
20-02-15 00,1.6773585,1.741275,1.613442,0.2287364,-57.179
20-02-15 01,2.0089515,2.145326,1.872577,0.34756035,-78.713285
20-02-15 02,1.997286,2.438544,1.556028,0.315679,-47.91327
20-02-15 03,1.0006711,1.046111,0.9552312,0.10184802,108.47196
20-02-15 04,0.88048495,0.9002253,0.8607446,0.078590445,161.8936
20-02-15 05,1.04062215,1.250117,0.8311273,0.116093865,-135.571945
20-02-15 06,1.3686565,1.50938,1.227933,0.1793692,-103.27055
20-02-15 07,1.15233615,1.309826,0.9948463,0.2109381,-104.9427
20-02-15 08,1.850531,1.88171,1.819352,0.31859955,-85.78464
20-02-15 09,2.678408,3.121882,2.234934,0.5027449,-78.64961
20-02-15 10,3.6144285,3.656276,3.572581,0.63439755,-71.118225
20-02-15 11,3.692979,3.94969,3.436268,0.62018155,-59.63112
20-02-15 12,3.877949,4.27816,3.477738,0.6579707,-59.03819
20-02-15 13,3.9299025,4.109099,3.750706,0.6916831,-45.66882
20-02-15 14,3.710954,3.83824,3.583668,0.66279185,-58.85692
20-02-15 15,3.294105,3.512219,3.075991,0.6398085,-51.58162
20-02-15 16,3.0452775,3.254413,2.836142,0.5440663,-40.8952
20-02-15 17,2.9131205,3.498311,2.32793,0.5115338,-82.223845
20-02-15 18,1.8902715,2.058239,1.722304,0.30705315,-78.166825
20-02-15 19,1.524844,1.597752,1.451936,0.1933052,-100.97633
20-02-15 20,1.2272845,1.251791,1.202778,0.10840065,-123.63775
20-02-15 21,1.00429215,1.096144,0.9124403,0.093359675,-133.49895
20-02-15 22,1.154608,1.287123,1.022093,0.1316043,-120.60995
20-02-15 23,1.10876995,1.402876,0.8146639,0.1363814,-92.34671
20-03-15 00,1.299693,1.299963,1.299423,0.16702545,-116.3262
20-03-15 01,0.7623799,0.9139436,0.6108162,0.118674905,2.619105
20-03-15 02,0.5877698,0.5905583,0.5849813,0.06516469,-82.50218
20-03-15 03,0.48798995,0.5945156,0.3814643,0.09545237,116.28004
20-03-15 04,0.5726699,0.6059185,0.5394213,0.074384655,-58.72649
20-03-15 05,0.76150265,0.9991491,0.5238562,0.08795059,-38.663607
20-03-15 06,0.7479129,0.8332577,0.6625681,0.08145005,-101.769295
20-03-15 07,1.2855505,1.40653,1.164571,0.1794648,-82.76314
20-03-15 08,1.585368,1.691853,1.478883,0.2989191,-70.364605
20-03-15 09,1.8443305,2.173056,1.515605,0.2762832,-40.163835
20-03-15 10,2.4102735,2.485627,2.33492,0.4037775,-39.1445
20-03-15 11,2.2002885,2.367798,2.032779,0.33811295,-31.13876
20-03-15 12,2.6169225,2.900888,2.332957,0.4385509,-31.35596
20-03-15 13,2.956625,2.960959,2.952291,0.47799415,-24.981555
20-03-15 14,2.968415,3.187314,2.749516,0.4358907,-25.844975
20-03-15 15,3.0784615,3.393138,2.763785,0.48057705,-20.314425
20-03-15 16,2.668489,2.850429,2.486549,0.42961335,-26.2561
20-03-15 17,2.121105,2.280475,1.961735,0.30545995,-24.85785
20-03-15 18,0.8581294,1.258199,0.4580598,0.11443825,16.476045
20-03-15 19,1.33475845,1.93479,0.7347269,0.185381545,-74.934525
20-03-15 20,1.5383605,1.808614,1.268107,0.22238845,-75.770995
20-03-15 21,0.8980674,0.9245254,0.8716094,0.07728779,-38.651215
20-03-15 22,1.112644,1.118846,1.106442,0.12876565,-74.609495
20-03-15 23,1.214561,1.332514,1.096608,0.13061195,-89.02278
20-04-15 00,0.76791105,0.8493912,0.6864309,0.057222615,-8.5084
20-04-15 01,1.023958,1.315466,0.73245,0.092848445,17.93865
20-04-15 02,0.7801096,0.9852034,0.5750158,0.082196405,104.269255
20-04-15 03,0.94837185,1.235008,0.6617357,0.085370955,136.292
20-04-15 04,1.113037,1.192259,1.033815,0.093817275,161.8266
20-04-15 05,1.573324,1.664251,1.482397,0.23987675,166.8902
20-04-15 06,0.77754295,0.9951443,0.5599416,0.1062684,163.4626
20-04-15 07,1.0449929,1.213914,0.8760718,0.14218835,160.70615
20-04-15 08,1.51086,1.865281,1.156439,0.2730237,-124.7133
20-04-15 09,2.393954,2.696551,2.091357,0.4369508,-95.29675
20-04-15 10,2.383336,2.463267,2.303405,0.46559265,-85.971775
20-04-15 11,2.6917695,2.743758,2.639781,0.49578375,-79.373565
20-04-15 12,2.41634,2.522184,2.310496,0.47899505,-77.37349
20-04-15 13,1.793001,1.880674,1.705328,0.38897105,-54.43437
20-04-15 14,1.9222395,1.941415,1.903064,0.33996805,-62.520495
20-04-15 15,1.728911,1.928126,1.529696,0.3363397,-51.638715
20-04-15 16,1.383721,1.512182,1.25526,0.24184045,-62.74289
20-04-15 17,1.25035555,1.637803,0.8629081,0.19413505,-53.8876
20-04-15 18,1.20890475,1.469778,0.9480315,0.090695005,87.51703
20-04-15 19,1.04649985,1.145958,0.9470417,0.08343376,147.4046
20-04-15 20,1.411589,1.741037,1.082141,0.129544335,27.5875
20-04-15 21,1.767547,2.046731,1.488363,0.2181816,21.94943
20-04-15 22,1.2242325,1.367651,1.080814,0.0955717,102.31697
20-04-15 23,1.405209,1.599293,1.211125,0.11998995,143.74355
20-05-15 00,1.9158245,2.093793,1.737856,0.31220405,-114.73315
20-05-15 01,1.663848,1.743193,1.584503,0.22900185,-117.6209
20-05-15 02,1.385892,1.618583,1.153201,0.18438305,-117.60515
20-05-15 03,1.9225445,2.029773,1.815316,0.2647733,-113.84345
20-05-15 04,1.6615985,1.771865,1.551332,0.25661145,-105.3981
20-05-15 05,1.7999845,1.96409,1.635879,0.2718783,-107.84755
20-05-15 06,1.0989808,1.210096,0.9878656,0.15028825,-101.538005
20-05-15 07,1.60946,2.078158,1.140762,0.23734635,-107.94395
20-05-15 08,1.8627485,1.883421,1.842076,0.3100987,-89.017505
20-05-15 09,2.954494,3.230198,2.67879,0.5027992,-76.411545
20-05-15 10,2.9402545,3.129191,2.751318,0.5800822,-69.377685
20-05-15 11,2.537512,2.547134,2.52789,0.43213155,-63.324935
20-05-15 12,2.7719045,2.940288,2.603521,0.5470407,-69.58739
20-05-15 13,2.8593755,3.011256,2.707495,0.53141945,-62.148485
20-05-15 14,2.9752875,2.986623,2.963952,0.5672641,-64.999835
20-05-15 15,2.837652,2.974112,2.701192,0.52183195,-83.120865
20-05-15 16,2.457348,2.725611,2.189085,0.4529007,-87.690585
20-05-15 17,2.1329255,2.505455,1.760396,0.3747733,-102.11862
20-05-15 18,1.8686055,1.983341,1.75387,0.2281818,-116.3107
20-05-15 19,1.886892,2.19435,1.579434,0.29215005,-124.1238
20-05-15 20,2.554256,2.641358,2.467154,0.3926838,-108.07985
20-05-15 21,2.5876935,2.596197,2.57919,0.3963332,-107.23935
20-05-15 22,2.945906,3.121633,2.770179,0.46118515,-107.6783
20-05-15 23,1.599597,1.722837,1.476357,0.2268712,-98.708505
20-06-15 00,2.138523,2.198885,2.078161,0.32208055,-139.0069
20-06-15 01,2.3568775,2.447375,2.26638,0.3676843,-138.4037
20-06-15 02,2.544481,2.639336,2.449626,0.40299965,-131.07
20-06-15 03,2.3677625,2.388016,2.347509,0.3662988,-132.14165
20-06-15 04,2.845069,2.86181,2.828328,0.44843165,-126.79475
20-06-15 05,2.839675,2.87131,2.80804,0.47009225,-120.8432
20-06-15 06,2.93003,3.049051,2.811009,0.43775375,-114.78315
20-06-15 07,3.5093705,3.988456,3.030285,0.634565,-108.01295
20-06-15 08,4.1078265,4.457696,3.757957,0.7770756,-99.50073
20-06-15 09,5.2094825,5.235834,5.183131,0.9338938,-98.187025
20-06-15 10,4.9187215,4.936246,4.901197,0.92405305,-104.1442
20-06-15 11,4.6398185,4.828064,4.451573,0.82123345,-96.518805
20-06-15 12,4.102261,4.157101,4.047421,0.8169911,-100.653315
20-06-15 13,3.9550625,4.04689,3.863235,0.7289691,-99.40755
20-06-15 14,3.7905035,3.868168,3.712839,0.6996853,-93.131515
20-06-15 15,3.765899,3.889331,3.642467,0.7110794,-86.66815
20-06-15 16,3.455206,3.464914,3.445498,0.66815375,-97.444035
20-06-15 17,2.780306,3.056765,2.503847,0.46106245,-111.09195
20-06-15 18,2.3228785,2.391649,2.254108,0.3370486,-117.0808
20-06-15 19,2.122617,2.219205,2.026029,0.2936057,-124.68895
